audio_link,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Zero_Crossing_Rate,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
dataset/raw_data/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,belly_pain,-253.01282336023664,12.286330574188495,-23.774859281264554,-21.09543786642465,-25.712904697680354,-8.218641921749636,-15.896547566337665,-3.5401509829104243,-15.873191838246322,-9.256998536574713,-9.103107132890587,-4.828219292879906,-2.4533199593497095,1556.8442184701146,0.2911088423295455,0.3046913773155893,0.31492185114658416,0.3578244590130916,0.4087740025591803,0.537096744705372,0.5545188507918251,0.5338490891123382,0.4734822233940477,0.39551655031776217,0.3964705280923142,0.3758686207254946,0.36445453350046436
dataset/raw_data/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp.wav,belly_pain,-374.4297890060632,62.808082072483145,-15.66387303878661,-15.977383011389247,-25.642395694168474,-19.05748382859442,-22.40447248118108,-15.582700758758275,-8.043988597990817,-8.955858411432471,-9.613370149096841,-3.210441355398788,-2.410134821583004,1054.900436689666,0.15779030539772726,0.2670599423697995,0.3619527679119337,0.37270985646738114,0.3324414417149552,0.31085410288860116,0.31292854698997735,0.47779836826374106,0.3943969077930955,0.30111528246930747,0.332208222434045,0.23002255345252648,0.2715185158402459
dataset/raw_data/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp.wav,belly_pain,-252.53749338401983,35.87653614945913,-35.22908983235332,-20.087469538461033,-29.121034218011268,-21.324640598025955,-22.387120448663556,-8.064093886874213,-21.706663997802735,-13.885672922374281,-8.505553843018424,-0.13246884770637998,-0.643279042071374,1305.5105910466389,0.23513849431818182,0.3102635129061,0.30111336021920637,0.3161307907233711,0.3854501187166955,0.3875831878790698,0.4236664045546833,0.3798865557354828,0.4866786578745997,0.5506423893222617,0.5381600322466525,0.3762353525022139,0.3069044058886068
dataset/raw_data/donateacry_corpus/belly_pain/69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp.wav,belly_pain,-119.30600175820645,28.296004260128587,-32.926650674551745,-32.28136917559372,-23.559892293851416,-12.247206576754818,-2.1667656452532005,-4.802995082211771,-10.814644814315132,-7.15837140841274,-10.734648651561168,-1.172116287057809,3.553193349335142,1321.5177065637765,0.21594016335227273,0.2368874128011408,0.2683095955436581,0.2527990820192114,0.2186892854225275,0.27614176550321046,0.4064121815058128,0.5174997257183993,0.3299322320050272,0.2451115313363542,0.26858144270110346,0.2987160717677558,0.2220815255626091
dataset/raw_data/donateacry_corpus/belly_pain/549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp.wav,belly_pain,-405.8759774774214,27.121643101451497,-42.24820581879572,-0.34693755373786106,-33.40462646209912,4.665828666207072,-17.678110038371212,2.7751898734713474,-8.65968062104533,-9.639955317515422,-9.528885644203408,2.9254958783135274,12.073724612265487,1334.357679593856,0.24776656539351852,0.1639677157249978,0.20819938989424802,0.42490862047223704,0.49235179924477424,0.42692556317108027,0.34798639523891495,0.41118584102283756,0.3697975133062997,0.21551655227849018,0.16927930876824823,0.16711312684319732,0.17023918358535006
dataset/raw_data/donateacry_corpus/belly_pain/643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp.wav,belly_pain,-286.0676785781023,35.96877418093349,-8.508418567217037,-21.856732459364267,-26.968073954202726,-26.799406376867896,-24.480299833851877,-19.031469944071414,-16.214440149036268,-14.59510439401114,-7.191837889402735,7.341651257921059,5.7059675977017035,1212.3794464537473,0.18448597301136363,0.13851653536125413,0.16379490469341146,0.11857387641757784,0.21735761837723236,0.2751666640434239,0.30036720631736646,0.35086381997133426,0.3838076354298515,0.37598465368943074,0.441718760920736,0.3482230303115357,0.19974611407552728
dataset/raw_data/donateacry_corpus/discomfort/79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc.wav,discomfort,-150.86990160415954,-19.797173848050488,-5.597549291626491,0.049229687925173175,-9.17020380012944,1.0863082331327505,-15.89197125246271,-2.9505602752975517,1.9549285973571702,0.3212454997491472,-9.142359648647409,-3.468324046974343,-12.408078837240195,1995.5403630016594,0.4299538352272727,0.40164066550050664,0.41696631739899154,0.4298150374059392,0.3777526112933657,0.2859282949310583,0.27771687556768954,0.22247408202160215,0.2096583450510389,0.2009005589844318,0.2735949995013194,0.2361702721491391,0.24391550327204228
dataset/raw_data/donateacry_corpus/discomfort/79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc.wav,discomfort,-314.31429024266527,36.19102621316864,-5.2707119644144,-0.3821508542292158,-13.485687790135326,-11.599171053268497,-18.936613676318647,-12.767104306747738,-15.649129479728334,-11.513748311896315,-8.815036544918652,-7.151432595651043,-15.776743150833159,1374.3402736925104,0.24208540482954546,0.534605379745158,0.5635303906768335,0.5393066112941007,0.5117979482763804,0.5167678824152141,0.46710820951516824,0.5164660992279871,0.5183009770301161,0.4762819497414549,0.5170144379185767,0.5274809209881005,0.5446827818671064
dataset/raw_data/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc.wav,discomfort,-149.15671975393587,-11.7706696190812,-21.44487932920665,-9.719735948568347,-10.356513962029867,3.5454601912935666,-10.622265010916523,-3.87302904105532,-8.362363489849496,1.6531789965438202,-14.820687185105529,3.046785928136076,8.08380726996919,1782.251678975621,0.32208362926136364,0.2941637998647958,0.4132566008524868,0.48816219722322646,0.3452520577325469,0.272163192195406,0.34360625482738055,0.3489651912617623,0.3952243670681885,0.3637245385331696,0.3478753003862754,0.30113837222215933,0.2877783221641133
dataset/raw_data/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,discomfort,-293.53224208583947,100.38008751101812,-58.37348783567642,1.4561584582756733,-40.30678043274088,-22.65534757425351,-5.276891601908742,-6.9942525504788815,-1.9810150807431623,-6.643413874501184,-18.037797676264432,-5.967915458640683,-0.4391504795009571,880.2148220108297,0.1416558159722222,0.1677410278059576,0.2061879529538117,0.32290408516608043,0.4017071553441584,0.33297248507992494,0.41677619901660357,0.44774853721858393,0.40785725018264046,0.305508601212161,0.1918204614374975,0.14082840961294285,0.18826908570675796
dataset/raw_data/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc.wav,discomfort,-54.086886501363736,2.1855163138578617,-43.18614410036938,-25.63079731861196,-28.370181130388936,9.276162236328926,-20.42106688941817,1.9852940760858038,-10.195064251289319,2.7136411297067013,-3.836108512611961,3.431432026424401,10.17295858990946,1571.740403729505,0.29535688920454545,0.2721016626506872,0.2788486339641036,0.4123318630024464,0.3913992043319914,0.33135319418253784,0.3894964523810114,0.38747223332517994,0.42253139366180015,0.3628480097576659,0.28677291759660734,0.25993044174262253,0.2722882006560501
dataset/raw_data/donateacry_corpus/discomfort/2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc.wav,discomfort,-185.0183721852971,28.31246848090523,-7.6885926261725475,7.803136491866138,-12.741518445439837,2.032965311948105,-3.5759404258534215,-19.994864840950456,-14.438427175192627,-12.596197338884998,-11.326845215875425,2.7432617750222725,-8.864109261251299,1497.4226756771855,0.2983975497159091,0.48621109377031724,0.3514968151230646,0.2939525341583334,0.2753457051052357,0.345655289691835,0.3733949831694422,0.33017694558644495,0.34246767716130466,0.4093085692025235,0.43856091843669126,0.3957951743714766,0.44203358866945425
dataset/raw_data/donateacry_corpus/discomfort/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc.wav,discomfort,-151.32700161679494,39.30982587686444,-45.877896161135304,-12.44305460775608,-37.64921330105511,-6.56571599628172,-3.212037935109617,-7.27423035090514,-0.08523683923852488,2.6089392964719402,-13.056902684045834,-4.67400398961931,-11.347643670281107,1288.048938720329,0.25424107142857144,0.41730702116464485,0.41380417019330373,0.4171554996826255,0.4542450226393635,0.38165530063406583,0.3472304906505172,0.3220678037726784,0.38805516301405385,0.3931112737682672,0.3650484476521328,0.3705769885317344,0.43127369888349193
dataset/raw_data/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844958178-1.7-m-04-ch.wav,discomfort,-337.97205147799184,121.29638087968868,-52.74235927054763,9.147030287398652,-16.707531465857407,-17.82726392880721,-6.323812277920241,-0.6057844485113897,-7.763032736655982,-12.79273333657349,-16.20789298895573,-0.7601610149907724,6.273743630393751,776.7278951030646,0.124267578125,0.16492376447152154,0.17578268283255272,0.2439771098944377,0.3190334279459232,0.361921101929538,0.39067028618623606,0.4901901608027355,0.45218089195421113,0.4927485066501655,0.37679609120164365,0.19798062957340717,0.16920093008355355
dataset/raw_data/donateacry_corpus/discomfort/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,discomfort,-78.56251387580122,-9.548762485014134,-70.95144193321869,-1.1109011303010836,-16.63415261157596,8.628814164249304,-21.436492109072873,-6.688371439739251,-0.0626853942994528,-0.718136412615262,4.44307014018179,-5.9970804187474025,-10.875304300684945,1508.1864172048568,0.2903134300595238,0.32696330528693074,0.2913381192487195,0.3047042729640155,0.33617835484809405,0.2306469545612456,0.1894929507728914,0.142815985198116,0.1651075103775135,0.2703669552800233,0.25496829840421886,0.22958812667877276,0.290577536002992
dataset/raw_data/donateacry_corpus/discomfort/837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,discomfort,-415.9891154518276,82.61308687688295,7.484903702800199,3.9459768524537195,-27.08070857107789,10.00117117109542,-17.23117079105219,-1.5277983469279663,-12.131386383329538,-5.606012609732571,-5.523251806732998,-6.887433623661782,1.9449612582898583,980.6696242563246,0.13522702838302753,0.13090357365929167,0.2984672608231291,0.21478870003421774,0.11304807697895199,0.1862499664997129,0.2056116464103558,0.49993278631885524,0.3644145655856957,0.3087315496909694,0.2651838378675282,0.18255629102993423,0.12739359908901754
dataset/raw_data/donateacry_corpus/discomfort/f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,discomfort,-113.41599125237029,-17.937686149211896,-52.24597654581277,-23.484401005605122,-14.8583377815538,5.494739960594308,-22.988177149020608,4.239465180799097,-28.165175911355977,5.447280787594863,-12.29731950714383,7.033980533091176,6.878535586220517,1741.4736620457945,0.36576450892857143,0.28717671998968586,0.22783300563183548,0.2193536408062724,0.2679770672500355,0.25497019216004113,0.2771117355988378,0.36099436626632503,0.4956377418199544,0.5197341338441309,0.49800393384969327,0.33298415539974113,0.23763473526031875
dataset/raw_data/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc.wav,discomfort,-131.2797079335355,21.205909100333944,-34.53460513489195,-33.75132182350756,-33.044235637769965,5.839946527468986,-20.564888912226532,-2.1414172163284633,-11.25894555684519,-2.2738286507955143,-4.568616344810952,3.8439297695168135,8.31321875896894,1411.446441890259,0.25512251420454546,0.2982204438299451,0.28668225467479946,0.3694807765164682,0.3835831940425612,0.3313746509440477,0.33875687430616724,0.3984708314017824,0.48537829810162697,0.4611276393245351,0.36953550764660553,0.32558370349084426,0.3012096628052905
dataset/raw_data/donateacry_corpus/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,discomfort,-208.64082355150893,-28.164580403248426,-59.12639517903436,-10.630728550561985,-19.88616199157318,18.044292051748545,-23.957348301979422,13.951138858874662,-15.48029098279451,-11.093403558665896,-3.4985394932161458,1.6541506136505477,-0.0797865858453596,1802.8001587030483,0.42738755841121495,0.3166044086176467,0.41780115162978937,0.4164865957244407,0.35412985386158324,0.34991962164978163,0.49254075792326474,0.5545580038136916,0.33890819740048506,0.19957315304787196,0.1745869959946433,0.23581158349246206,0.2833759430689125
dataset/raw_data/donateacry_corpus/discomfort/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc.wav,discomfort,-173.24757401199503,36.70371876188032,-32.52282688423003,-27.859997178768147,-25.354384157288433,7.2479317980725115,-13.135078792609978,-3.7510357760884383,-12.47063568512614,-8.514728702106913,-12.756595016499618,-5.4946141094927725,7.749852529339508,1235.2583395122329,0.2098455255681818,0.24811654877584127,0.2451129099134841,0.21904876100004952,0.21285042846352262,0.30087775747142853,0.46811643917260676,0.5644655927978668,0.3505557650764579,0.19469320935249895,0.14634015838930803,0.1601020370358719,0.19597689755610845
dataset/raw_data/donateacry_corpus/discomfort/10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc.wav,discomfort,-92.71484655289511,19.822571203334135,-47.35085072200443,-30.245201668749324,-21.855499975037663,-8.129130749602682,-14.099008061309933,-8.989732476651552,-17.49273030241772,-0.15256065652215292,7.3997523877860765,7.691877111872775,-6.3981680573969895,1333.8404407914365,0.2116299715909091,0.26483577084499194,0.25593341910845807,0.2407031435939123,0.22121928155561135,0.22060257682425774,0.25878980685637826,0.31637628441678534,0.2813750746047402,0.35260713096045715,0.3796205235912108,0.35640205891429577,0.3370357726604701
dataset/raw_data/donateacry_corpus/discomfort/11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc.wav,discomfort,-222.3211932707757,47.698402278003556,-14.20470826787524,-16.1410095629726,-16.002706763367275,-6.53180788000843,-27.306599424208017,-18.704125463668507,-25.898951281234183,-13.57166929551062,-17.019884698427997,-4.239911093780251,-11.713736924144504,1303.5100080752472,0.22901722301136362,0.31141295928096974,0.2917956099804264,0.37819673223636396,0.4075374489388533,0.30034458507048656,0.38784819876460425,0.6076129344477809,0.3543271107013043,0.39626912096768735,0.33467454676630004,0.3825063759280648,0.309294847095753
dataset/raw_data/donateacry_corpus/discomfort/1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav,discomfort,-260.47356871504064,21.54609368120856,-14.384735626922671,-13.504376143169461,-25.668728312524298,-4.727698433586625,-14.491759724095019,-12.138600920235687,-13.388696597393293,-6.726487590732611,-13.667648801520027,-2.692132480618054,-3.685842131109784,1549.9565246727334,0.27453835227272727,0.3691370637390206,0.357051017034738,0.3777383795471123,0.3381402301525907,0.3147910460840381,0.3688091642760593,0.4716788028450365,0.4345150383527351,0.4594194621582318,0.4581951790772575,0.3832138273153375,0.4241822444829143
dataset/raw_data/donateacry_corpus/discomfort/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016981469-1.7-m-26-dc.wav,discomfort,-38.72674564309179,49.74856632455085,-44.01256099484197,14.895480588031178,-16.704217361607927,19.720479507826507,-22.028611381325394,-11.956494633089125,-23.926372182074477,-10.42343439684482,-2.893788504133727,1.6167991214900899,-18.075084744313408,1263.5078943378173,0.2449066442087156,0.2674805163783002,0.29470509142912893,0.3025304443246123,0.26167138174308013,0.22590026989617074,0.24417099094940603,0.2411351955663232,0.23412541698648967,0.2611997983476462,0.3249810866967607,0.4939783950522498,0.41079573514832907
dataset/raw_data/donateacry_corpus/discomfort/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,discomfort,-366.27277957683475,-10.215074428605874,-20.344778269846113,-10.367253185002209,-15.470763095904296,15.453104635384863,-20.729944025996073,1.0543195855196035,-14.68002446493125,-3.993293220300119,-9.939947248839799,3.4260138867662353,1.9442211785093007,1793.6100771991614,0.36734573929398145,0.35275507945259793,0.42909902319809323,0.4661044515123203,0.5335768084491239,0.6401021765275899,0.4953217678715569,0.4401637634988614,0.43480952726385275,0.4045700229020032,0.3865073349581177,0.3552913414985596,0.3346597888509212
dataset/raw_data/donateacry_corpus/discomfort/665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc.wav,discomfort,-345.5124301057637,43.54517264441641,-28.245404922757373,-12.453755585361955,-28.27302793914121,-2.387034919199082,-13.47305034931263,-10.93388448744209,-14.18517307922177,-12.758370397500729,-13.955122109373233,-12.456149370670254,-14.469928421870677,1291.9911319086739,0.2364169034090909,0.4412781591734472,0.4575862046763,0.4576743332741929,0.4412769637668128,0.526797552147241,0.5208103538341483,0.621554387580378,0.5488343710777179,0.5701147503944858,0.5114661560909743,0.4399157775616696,0.4653797709027162
dataset/raw_data/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav,discomfort,-256.92881253985183,120.10926379911183,-66.33599616954828,2.2776843423459505,-42.9977065163875,-23.33931489955224,-2.3221670703948525,-5.879479946812432,-1.8593749622829483,-2.37547492199649,-16.826764735989414,-4.7502821480989645,-5.760448116452519,825.939892609645,0.13676848234953703,0.22867260007397208,0.29809826552804203,0.469294452645856,0.40788616336970235,0.32942335357182023,0.41271407884986444,0.4303970239535976,0.2859136330513976,0.17851167380211577,0.14739568686866414,0.16417841979324913,0.21964345469242091
dataset/raw_data/donateacry_corpus/discomfort/f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,discomfort,-59.97583481516843,8.526774510824284,-77.17168463032336,-30.404639116003718,-20.89922043116496,-8.395575021940934,-14.545073085987097,1.7809169332110055,-21.480793110187783,5.280625277119453,-2.8726820204477868,15.81046771660171,-6.891157834244106,1434.8899355405167,0.31190614442567566,0.30597469119969384,0.19457696418915765,0.12939281256587135,0.16736983716587114,0.21961785847391585,0.2472390092849465,0.34109967941774305,0.3457871109016905,0.37158596680612804,0.4823252207986136,0.39184024345848134,0.3350298882942809
dataset/raw_data/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch.wav,discomfort,-422.9921887221878,106.55255067565524,-27.64937967894676,6.959762051785038,-11.017357980224645,-13.697441083537981,-10.692331280374049,9.141492384039076,0.7432533790432205,-10.615110821465052,-11.700103345663324,-9.825086746977501,-10.805083342793607,790.0507831315305,0.12612123842592593,0.31650535271109664,0.3334254048751351,0.443692673644179,0.47557750973558555,0.560504228956457,0.6136041834548673,0.4568810510223073,0.42112975244418177,0.4174778647160775,0.2847189908157039,0.22322357605624696,0.30340069584475704
dataset/raw_data/donateacry_corpus/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,discomfort,-478.5183398041009,54.538361212975595,8.215468064651622,23.648824120737665,-4.451490929435328,12.255853989212849,-6.3228915987652705,4.3901925993272926,-6.464849546728092,-2.182632128893785,-7.276689089161987,7.046669419044614,6.871451686890212,1182.9582230966516,0.22082633615654207,0.3671385656617088,0.2905828557628923,0.32780154564856184,0.39558288090483684,0.31017033562835605,0.3099132911214144,0.32209908094671424,0.5080638093587082,0.56515848319705,0.4372457689207611,0.3567744992694154,0.3975642686291696
dataset/raw_data/donateacry_corpus/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch.wav,discomfort,-360.97408190698974,101.45478841501223,-54.19203452859288,11.08927207108413,-4.415246535797546,-16.562543213505233,-9.532223807969705,3.105077473466658,-5.860726037501556,-10.071420909574337,-11.183379318093841,-12.269045083791193,-9.436048704353151,860.24450707484,0.1499565972222222,0.26236126738581145,0.32702206657813554,0.441956463318579,0.3841028840215014,0.36829472152156684,0.5578525209502493,0.5176862483480166,0.5879357564784403,0.4032240545388685,0.22548158400628995,0.1796612580181113,0.2243744380606962
dataset/raw_data/donateacry_corpus/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc.wav,discomfort,-365.0646031129811,50.19888550295655,-34.642312614778874,-12.219491382264778,-29.30877158626799,13.719562570507382,-14.261921089420657,-1.2303014627801019,-16.36955189123421,-10.587886681811632,-14.062530867033795,-1.6299188375789997,2.7758813655770505,1254.9213556468162,0.2819983936915888,0.29232534346110745,0.33712014227439663,0.39728074109001005,0.3877696022869879,0.4234512581636772,0.4266470993139027,0.47855599230379225,0.5344922087727667,0.4647148195733403,0.3540437993410171,0.24722898903854154,0.2608474022267391
dataset/raw_data/donateacry_corpus/discomfort/7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,discomfort,-222.4809696278065,106.59267948479108,-2.4459940378254488,7.3579708819429674,-19.87878324362707,2.5730992385922966,-10.899929925220151,11.729693067906943,-12.498250062671007,3.451674194971221,-14.000093841801485,0.6060932408350875,-9.11572519758616,793.2134007834092,0.11810076678240741,0.34446550886597044,0.46945259842953846,0.3640351380832559,0.314925425435845,0.2579305741795827,0.2614403925957544,0.35563575048023893,0.331490911948653,0.33182734701229954,0.2975512818351648,0.3346302497822435,0.29653129595273325
